sale_id,product_id,supplier_id,model,product_type,price_usd,year,month,sales_qty,revenue_usd,lead_time_days
804,23,8,SC-55S,Screw,11000.0,2022,12,0,0.0,30
805,23,8,SC-55S,Screw,11000.0,2023,1,0,0.0,22
806,23,8,SC-55S,Screw,11000.0,2023,2,0,0.0,50
807,23,8,SC-55S,Screw,11000.0,2023,3,1,11000.0,63
808,23,8,SC-55S,Screw,11000.0,2023,4,1,11000.0,41
809,23,8,SC-55S,Screw,11000.0,2023,5,1,11000.0,53
810,23,8,SC-55S,Screw,11000.0,2023,6,1,11000.0,53
811,23,8,SC-55S,Screw,11000.0,2023,7,1,11000.0,65
812,23,8,SC-55S,Screw,11000.0,2023,8,1,11000.0,54
813,23,8,SC-55S,Screw,11000.0,2023,9,0,0.0,29
814,23,8,SC-55S,Screw,11000.0,2023,10,1,11000.0,64
815,23,8,SC-55S,Screw,11000.0,2023,11,1,11000.0,48
816,23,8,SC-55S,Screw,11000.0,2023,12,0,0.0,39
817,23,8,SC-55S,Screw,11000.0,2024,1,0,0.0,43
818,23,8,SC-55S,Screw,11000.0,2024,2,0,0.0,43
819,23,8,SC-55S,Screw,11000.0,2024,3,0,0.0,34
820,23,8,SC-55S,Screw,11000.0,2024,4,1,11000.0,52
821,23,8,SC-55S,Screw,11000.0,2024,5,1,11000.0,42
822,23,8,SC-55S,Screw,11000.0,2024,6,0,0.0,34
823,23,8,SC-55S,Screw,11000.0,2024,7,1,11000.0,51
824,23,8,SC-55S,Screw,11000.0,2024,8,1,11000.0,54
825,23,8,SC-55S,Screw,11000.0,2024,9,1,11000.0,18
826,23,8,SC-55S,Screw,11000.0,2024,10,1,11000.0,54
827,23,8,SC-55S,Screw,11000.0,2024,11,0,0.0,62
828,23,8,SC-55S,Screw,11000.0,2024,12,0,0.0,21
829,24,9,KS-7A,Screw,1800.0,2022,1,8,14400.0,63
830,24,9,KS-7A,Screw,1800.0,2022,2,7,12600.0,28
831,24,9,KS-7A,Screw,1800.0,2022,3,7,12600.0,55
832,24,9,KS-7A,Screw,1800.0,2022,4,11,19800.0,28
833,24,9,KS-7A,Screw,1800.0,2022,5,10,18000.0,31
834,24,9,KS-7A,Screw,1800.0,2022,6,11,19800.0,57
835,24,9,KS-7A,Screw,1800.0,2022,7,12,21600.0,20
836,24,9,KS-7A,Screw,1800.0,2022,8,11,19800.0,25
837,24,9,KS-7A,Screw,1800.0,2022,9,14,25200.0,30
838,24,9,KS-7A,Screw,1800.0,2022,10,9,16200.0,26
839,24,9,KS-7A,Screw,1800.0,2022,11,9,16200.0,50
840,24,9,KS-7A,Screw,1800.0,2022,12,8,14400.0,19
841,24,9,KS-7A,Screw,1800.0,2023,1,5,9000.0,25
842,24,9,KS-7A,Screw,1800.0,2023,2,8,14400.0,15
843,24,9,KS-7A,Screw,1800.0,2023,3,7,12600.0,41
844,24,9,KS-7A,Screw,1800.0,2023,4,16,28800.0,43
845,24,9,KS-7A,Screw,1800.0,2023,5,10,18000.0,59
846,24,9,KS-7A,Screw,1800.0,2023,6,13,23400.0,53
847,24,9,KS-7A,Screw,1800.0,2023,7,9,16200.0,45
848,24,9,KS-7A,Screw,1800.0,2023,8,16,28800.0,33
849,24,9,KS-7A,Screw,1800.0,2023,9,12,21600.0,17
850,24,9,KS-7A,Screw,1800.0,2023,10,11,19800.0,29
851,24,9,KS-7A,Screw,1800.0,2023,11,7,12600.0,33
852,24,9,KS-7A,Screw,1800.0,2023,12,9,16200.0,60
853,24,9,KS-7A,Screw,1800.0,2024,1,6,10800.0,33
854,24,9,KS-7A,Screw,1800.0,2024,2,10,18000.0,59
855,24,9,KS-7A,Screw,1800.0,2024,3,8,14400.0,44
856,24,9,KS-7A,Screw,1800.0,2024,4,10,18000.0,19
857,24,9,KS-7A,Screw,1800.0,2024,5,10,18000.0,58
858,24,9,KS-7A,Screw,1800.0,2024,6,14,25200.0,29
859,24,9,KS-7A,Screw,1800.0,2024,7,14,25200.0,31
860,24,9,KS-7A,Screw,1800.0,2024,8,9,16200.0,65
861,24,9,KS-7A,Screw,1800.0,2024,9,14,25200.0,65
862,24,9,KS-7A,Screw,1800.0,2024,10,11,19800.0,55
863,24,9,KS-7A,Screw,1800.0,2024,11,10,18000.0,52
864,24,9,KS-7A,Screw,1800.0,2024,12,8,14400.0,57
865,25,9,KS-15A,Screw,3200.0,2022,1,3,9600.0,27
866,25,9,KS-15A,Screw,3200.0,2022,2,4,12800.0,42
867,25,9,KS-15A,Screw,3200.0,2022,3,4,12800.0,22
868,25,9,KS-15A,Screw,3200.0,2022,4,5,16000.0,49
869,25,9,KS-15A,Screw,3200.0,2022,5,8,25600.0,29
870,25,9,KS-15A,Screw,3200.0,2022,6,9,28800.0,56
871,25,9,KS-15A,Screw,3200.0,2022,7,6,19200.0,24
872,25,9,KS-15A,Screw,3200.0,2022,8,5,16000.0,32
873,25,9,KS-15A,Screw,3200.0,2022,9,6,19200.0,24
874,25,9,KS-15A,Screw,3200.0,2022,10,5,16000.0,19
875,25,9,KS-15A,Screw,3200.0,2022,11,3,9600.0,18
876,25,9,KS-15A,Screw,3200.0,2022,12,3,9600.0,25
877,25,9,KS-15A,Screw,3200.0,2023,1,4,12800.0,65
878,25,9,KS-15A,Screw,3200.0,2023,2,4,12800.0,34
879,25,9,KS-15A,Screw,3200.0,2023,3,3,9600.0,53
880,25,9,KS-15A,Screw,3200.0,2023,4,5,16000.0,62
881,25,9,KS-15A,Screw,3200.0,2023,5,6,19200.0,51
882,25,9,KS-15A,Screw,3200.0,2023,6,8,25600.0,33
883,25,9,KS-15A,Screw,3200.0,2023,7,5,16000.0,43
884,25,9,KS-15A,Screw,3200.0,2023,8,5,16000.0,22
885,25,9,KS-15A,Screw,3200.0,2023,9,7,22400.0,44
886,25,9,KS-15A,Screw,3200.0,2023,10,4,12800.0,59
887,25,9,KS-15A,Screw,3200.0,2023,11,5,16000.0,34
888,25,9,KS-15A,Screw,3200.0,2023,12,3,9600.0,59
889,25,9,KS-15A,Screw,3200.0,2024,1,3,9600.0,40
890,25,9,KS-15A,Screw,3200.0,2024,2,3,9600.0,32
891,25,9,KS-15A,Screw,3200.0,2024,3,6,19200.0,47
892,25,9,KS-15A,Screw,3200.0,2024,4,8,25600.0,49
893,25,9,KS-15A,Screw,3200.0,2024,5,9,28800.0,46
894,25,9,KS-15A,Screw,3200.0,2024,6,7,22400.0,43
895,25,9,KS-15A,Screw,3200.0,2024,7,8,25600.0,20
896,25,9,KS-15A,Screw,3200.0,2024,8,5,16000.0,53
897,25,9,KS-15A,Screw,3200.0,2024,9,6,19200.0,17
898,25,9,KS-15A,Screw,3200.0,2024,10,7,22400.0,42
899,25,9,KS-15A,Screw,3200.0,2024,11,3,9600.0,62
900,25,9,KS-15A,Screw,3200.0,2024,12,3,9600.0,35
901,26,9,KS-37A,Screw,6500.0,2022,1,1,6500.0,53
902,26,9,KS-37A,Screw,6500.0,2022,2,1,6500.0,31
903,26,9,KS-37A,Screw,6500.0,2022,3,2,13000.0,16
904,26,9,KS-37A,Screw,6500.0,2022,4,3,19500.0,20
905,26,9,KS-37A,Screw,6500.0,2022,5,3,19500.0,29
906,26,9,KS-37A,Screw,6500.0,2022,6,4,26000.0,58
907,26,9,KS-37A,Screw,6500.0,2022,7,4,26000.0,51
908,26,9,KS-37A,Screw,6500.0,2022,8,2,13000.0,52
909,26,9,KS-37A,Screw,6500.0,2022,9,2,13000.0,16
910,26,9,KS-37A,Screw,6500.0,2022,10,2,13000.0,63
911,26,9,KS-37A,Screw,6500.0,2022,11,2,13000.0,58
912,26,9,KS-37A,Screw,6500.0,2022,12,1,6500.0,32
913,26,9,KS-37A,Screw,6500.0,2023,1,2,13000.0,51
914,26,9,KS-37A,Screw,6500.0,2023,2,2,13000.0,17
915,26,9,KS-37A,Screw,6500.0,2023,3,2,13000.0,63
916,26,9,KS-37A,Screw,6500.0,2023,4,3,19500.0,63
917,26,9,KS-37A,Screw,6500.0,2023,5,3,19500.0,26
918,26,9,KS-37A,Screw,6500.0,2023,6,4,26000.0,45
919,26,9,KS-37A,Screw,6500.0,2023,7,4,26000.0,48
920,26,9,KS-37A,Screw,6500.0,2023,8,2,13000.0,56
921,26,9,KS-37A,Screw,6500.0,2023,9,4,26000.0,43
922,26,9,KS-37A,Screw,6500.0,2023,10,2,13000.0,32
923,26,9,KS-37A,Screw,6500.0,2023,11,3,19500.0,26
924,26,9,KS-37A,Screw,6500.0,2023,12,2,13000.0,52
925,26,9,KS-37A,Screw,6500.0,2024,1,2,13000.0,42
926,26,9,KS-37A,Screw,6500.0,2024,2,1,6500.0,55
927,26,9,KS-37A,Screw,6500.0,2024,3,2,13000.0,46
928,26,9,KS-37A,Screw,6500.0,2024,4,3,19500.0,20
929,26,9,KS-37A,Screw,6500.0,2024,5,4,26000.0,45
930,26,9,KS-37A,Screw,6500.0,2024,6,3,19500.0,37
931,26,9,KS-37A,Screw,6500.0,2024,7,2,13000.0,41
932,26,9,KS-37A,Screw,6500.0,2024,8,4,26000.0,36
933,26,9,KS-37A,Screw,6500.0,2024,9,4,26000.0,35
934,26,9,KS-37A,Screw,6500.0,2024,10,3,19500.0,57
935,26,9,KS-37A,Screw,6500.0,2024,11,2,13000.0,21
936,26,9,KS-37A,Screw,6500.0,2024,12,2,13000.0,25
937,27,10,DA-7A,Screw,1650.0,2022,1,5,8250.0,36
938,27,10,DA-7A,Screw,1650.0,2022,2,10,16500.0,41
939,27,10,DA-7A,Screw,1650.0,2022,3,7,11550.0,59
940,27,10,DA-7A,Screw,1650.0,2022,4,13,21450.0,46
941,27,10,DA-7A,Screw,1650.0,2022,5,12,19800.0,33
942,27,10,DA-7A,Screw,1650.0,2022,6,15,24750.0,57
943,27,10,DA-7A,Screw,1650.0,2022,7,15,24750.0,40
944,27,10,DA-7A,Screw,1650.0,2022,8,15,24750.0,63
945,27,10,DA-7A,Screw,1650.0,2022,9,10,16500.0,50
946,27,10,DA-7A,Screw,1650.0,2022,10,8,13200.0,17
947,27,10,DA-7A,Screw,1650.0,2022,11,7,11550.0,44
948,27,10,DA-7A,Screw,1650.0,2022,12,11,18150.0,20
949,27,10,DA-7A,Screw,1650.0,2023,1,10,16500.0,35
950,27,10,DA-7A,Screw,1650.0,2023,2,9,14850.0,31
951,27,10,DA-7A,Screw,1650.0,2023,3,11,18150.0,35
952,27,10,DA-7A,Screw,1650.0,2023,4,15,24750.0,22
953,27,10,DA-7A,Screw,1650.0,2023,5,12,19800.0,64
954,27,10,DA-7A,Screw,1650.0,2023,6,19,31350.0,40
955,27,10,DA-7A,Screw,1650.0,2023,7,13,21450.0,47
956,27,10,DA-7A,Screw,1650.0,2023,8,12,19800.0,15
957,27,10,DA-7A,Screw,1650.0,2023,9,13,21450.0,57
958,27,10,DA-7A,Screw,1650.0,2023,10,8,13200.0,49
959,27,10,DA-7A,Screw,1650.0,2023,11,8,13200.0,44
960,27,10,DA-7A,Screw,1650.0,2023,12,10,16500.0,41
961,27,10,DA-7A,Screw,1650.0,2024,1,6,9900.0,18
962,27,10,DA-7A,Screw,1650.0,2024,2,9,14850.0,27
963,27,10,DA-7A,Screw,1650.0,2024,3,9,14850.0,48
964,27,10,DA-7A,Screw,1650.0,2024,4,13,21450.0,38
965,27,10,DA-7A,Screw,1650.0,2024,5,13,21450.0,54
966,27,10,DA-7A,Screw,1650.0,2024,6,15,24750.0,63
967,27,10,DA-7A,Screw,1650.0,2024,7,17,28050.0,46
968,27,10,DA-7A,Screw,1650.0,2024,8,12,19800.0,55
969,27,10,DA-7A,Screw,1650.0,2024,9,14,23100.0,43
970,27,10,DA-7A,Screw,1650.0,2024,10,12,19800.0,63
971,27,10,DA-7A,Screw,1650.0,2024,11,12,19800.0,18
972,27,10,DA-7A,Screw,1650.0,2024,12,12,19800.0,28
973,28,10,DA-22A,Screw,3900.0,2022,1,3,11700.0,32
974,28,10,DA-22A,Screw,3900.0,2022,2,2,7800.0,50
975,28,10,DA-22A,Screw,3900.0,2022,3,3,11700.0,23
976,28,10,DA-22A,Screw,3900.0,2022,4,4,15600.0,33
977,28,10,DA-22A,Screw,3900.0,2022,5,6,23400.0,43
978,28,10,DA-22A,Screw,3900.0,2022,6,4,15600.0,59
979,28,10,DA-22A,Screw,3900.0,2022,7,5,19500.0,46
980,28,10,DA-22A,Screw,3900.0,2022,8,5,19500.0,22
981,28,10,DA-22A,Screw,3900.0,2022,9,4,15600.0,16
982,28,10,DA-22A,Screw,3900.0,2022,10,5,19500.0,55
983,28,10,DA-22A,Screw,3900.0,2022,11,3,11700.0,53
984,28,10,DA-22A,Screw,3900.0,2022,12,2,7800.0,30
985,28,10,DA-22A,Screw,3900.0,2023,1,3,11700.0,60
986,28,10,DA-22A,Screw,3900.0,2023,2,3,11700.0,25
987,28,10,DA-22A,Screw,3900.0,2023,3,4,15600.0,34
988,28,10,DA-22A,Screw,3900.0,2023,4,5,19500.0,50
989,28,10,DA-22A,Screw,3900.0,2023,5,5,19500.0,15
990,28,10,DA-22A,Screw,3900.0,2023,6,7,27300.0,50
991,28,10,DA-22A,Screw,3900.0,2023,7,7,27300.0,41
992,28,10,DA-22A,Screw,3900.0,2023,8,6,23400.0,20
993,28,10,DA-22A,Screw,3900.0,2023,9,4,15600.0,29
994,28,10,DA-22A,Screw,3900.0,2023,10,5,19500.0,22
995,28,10,DA-22A,Screw,3900.0,2023,11,4,15600.0,44
996,28,10,DA-22A,Screw,3900.0,2023,12,2,7800.0,22
997,28,10,DA-22A,Screw,3900.0,2024,1,4,15600.0,56
998,28,10,DA-22A,Screw,3900.0,2024,2,3,11700.0,24
999,28,10,DA-22A,Screw,3900.0,2024,3,5,19500.0,46
1000,28,10,DA-22A,Screw,3900.0,2024,4,5,19500.0,60
1001,28,10,DA-22A,Screw,3900.0,2024,5,5,19500.0,33
1002,28,10,DA-22A,Screw,3900.0,2024,6,7,27300.0,47
1003,28,10,DA-22A,Screw,3900.0,2024,7,7,27300.0,60
1004,28,10,DA-22A,Screw,3900.0,2024,8,6,23400.0,32
1005,28,10,DA-22A,Screw,3900.0,2024,9,6,23400.0,41
1006,28,10,DA-22A,Screw,3900.0,2024,10,5,19500.0,45
1007,28,10,DA-22A,Screw,3900.0,2024,11,5,19500.0,45
1008,28,10,DA-22A,Screw,3900.0,2024,12,4,15600.0,30
1009,29,10,DNA-37,Variable,8200.0,2022,1,1,8200.0,44
1010,29,10,DNA-37,Variable,8200.0,2022,2,1,8200.0,50
1011,29,10,DNA-37,Variable,8200.0,2022,3,1,8200.0,24
1012,29,10,DNA-37,Variable,8200.0,2022,4,2,16400.0,39
1013,29,10,DNA-37,Variable,8200.0,2022,5,3,24600.0,27
1014,29,10,DNA-37,Variable,8200.0,2022,6,1,8200.0,53
1015,29,10,DNA-37,Variable,8200.0,2022,7,2,16400.0,47
1016,29,10,DNA-37,Variable,8200.0,2022,8,2,16400.0,62
1017,29,10,DNA-37,Variable,8200.0,2022,9,1,8200.0,23
1018,29,10,DNA-37,Variable,8200.0,2022,10,1,8200.0,19
1019,29,10,DNA-37,Variable,8200.0,2022,11,2,16400.0,32
1020,29,10,DNA-37,Variable,8200.0,2022,12,1,8200.0,64
1021,29,10,DNA-37,Variable,8200.0,2023,1,1,8200.0,65
1022,29,10,DNA-37,Variable,8200.0,2023,2,1,8200.0,41
1023,29,10,DNA-37,Variable,8200.0,2023,3,2,16400.0,36
1024,29,10,DNA-37,Variable,8200.0,2023,4,2,16400.0,65
1025,29,10,DNA-37,Variable,8200.0,2023,5,3,24600.0,47
1026,29,10,DNA-37,Variable,8200.0,2023,6,2,16400.0,32
1027,29,10,DNA-37,Variable,8200.0,2023,7,2,16400.0,15
1028,29,10,DNA-37,Variable,8200.0,2023,8,2,16400.0,33
1029,29,10,DNA-37,Variable,8200.0,2023,9,1,8200.0,61
1030,29,10,DNA-37,Variable,8200.0,2023,10,2,16400.0,34
1031,29,10,DNA-37,Variable,8200.0,2023,11,1,8200.0,52
1032,29,10,DNA-37,Variable,8200.0,2023,12,1,8200.0,52
1033,29,10,DNA-37,Variable,8200.0,2024,1,1,8200.0,57
1034,29,10,DNA-37,Variable,8200.0,2024,2,1,8200.0,46
1035,29,10,DNA-37,Variable,8200.0,2024,3,1,8200.0,24
1036,29,10,DNA-37,Variable,8200.0,2024,4,2,16400.0,43
1037,29,10,DNA-37,Variable,8200.0,2024,5,2,16400.0,49
1038,29,10,DNA-37,Variable,8200.0,2024,6,3,24600.0,45
1039,29,10,DNA-37,Variable,8200.0,2024,7,1,8200.0,37
1040,29,10,DNA-37,Variable,8200.0,2024,8,2,16400.0,36
1041,29,10,DNA-37,Variable,8200.0,2024,9,2,16400.0,50
1042,29,10,DNA-37,Variable,8200.0,2024,10,2,16400.0,63
1043,29,10,DNA-37,Variable,8200.0,2024,11,1,8200.0,49
1044,29,10,DNA-37,Variable,8200.0,2024,12,1,8200.0,39
1045,30,10,DNA-75,Variable,15500.0,2022,1,0,0.0,44
1046,30,10,DNA-75,Variable,15500.0,2022,2,0,0.0,35
1047,30,10,DNA-75,Variable,15500.0,2022,3,0,0.0,27
1048,30,10,DNA-75,Variable,15500.0,2022,4,0,0.0,59
1049,30,10,DNA-75,Variable,15500.0,2022,5,1,15500.0,30
1050,30,10,DNA-75,Variable,15500.0,2022,6,0,0.0,51
1051,30,10,DNA-75,Variable,15500.0,2022,7,1,15500.0,39
1052,30,10,DNA-75,Variable,15500.0,2022,8,1,15500.0,29
1053,30,10,DNA-75,Variable,15500.0,2022,9,1,15500.0,64
1054,30,10,DNA-75,Variable,15500.0,2022,10,1,15500.0,41
1055,30,10,DNA-75,Variable,15500.0,2022,11,1,15500.0,17
1056,30,10,DNA-75,Variable,15500.0,2022,12,0,0.0,35
1057,30,10,DNA-75,Variable,15500.0,2023,1,0,0.0,62
1058,30,10,DNA-75,Variable,15500.0,2023,2,0,0.0,45
1059,30,10,DNA-75,Variable,15500.0,2023,3,0,0.0,60
1060,30,10,DNA-75,Variable,15500.0,2023,4,1,15500.0,39
1061,30,10,DNA-75,Variable,15500.0,2023,5,1,15500.0,39
1062,30,10,DNA-75,Variable,15500.0,2023,6,1,15500.0,57
1063,30,10,DNA-75,Variable,15500.0,2023,7,1,15500.0,65
1064,30,10,DNA-75,Variable,15500.0,2023,8,1,15500.0,56
1065,30,10,DNA-75,Variable,15500.0,2023,9,1,15500.0,24
1066,30,10,DNA-75,Variable,15500.0,2023,10,1,15500.0,46
1067,30,10,DNA-75,Variable,15500.0,2023,11,0,0.0,17
1068,30,10,DNA-75,Variable,15500.0,2023,12,0,0.0,23
1069,30,10,DNA-75,Variable,15500.0,2024,1,0,0.0,47
1070,30,10,DNA-75,Variable,15500.0,2024,2,0,0.0,52
1071,30,10,DNA-75,Variable,15500.0,2024,3,0,0.0,36
1072,30,10,DNA-75,Variable,15500.0,2024,4,1,15500.0,21
1073,30,10,DNA-75,Variable,15500.0,2024,5,0,0.0,43
1074,30,10,DNA-75,Variable,15500.0,2024,6,0,0.0,21
1075,30,10,DNA-75,Variable,15500.0,2024,7,1,15500.0,48
1076,30,10,DNA-75,Variable,15500.0,2024,8,1,15500.0,44
1077,30,10,DNA-75,Variable,15500.0,2024,9,1,15500.0,15
1078,30,10,DNA-75,Variable,15500.0,2024,10,1,15500.0,61
1079,30,10,DNA-75,Variable,15500.0,2024,11,0,0.0,24
1080,30,10,DNA-75,Variable,15500.0,2024,12,1,15500.0,41
